submission_id,household_id,enum_name,start_time,end_time,submission_date,district,subcounty,gps_lat,gps_lon,hh_size,gender_hh_head,age_hh_head,plot_area_acres,trees_per_acre,coffee_varieties,yield_kg,price_per_kg,uses_fertilizer,fertilizer_type,training_attended,training_topics,satisfaction_1,satisfaction_2,satisfaction_3,satisfaction_4,satisfaction_5,coffee_varieties__KR1,coffee_varieties__KR10,coffee_varieties__KR2,coffee_varieties__KR3,coffee_varieties__KR5,coffee_varieties__KR6,coffee_varieties__KR7,coffee_varieties__KR9,coffee_varieties__count,training_topics__pest_scouting,training_topics__post_harvest,training_topics__pruning,training_topics__shade_mgmt,training_topics__stumping,training_topics__count
uuid:00039,HH-IBA-0039,D. Mugisha,2026-05-21 09:09:00,2026-05-21 09:47:00,2026-05-21,ibanda,rukiri,-0.25228,30.64707,6.0,male,23.0,4.83,515.0,KR2 KR6 KR7 KR9,3311.3,4751.0,True,dap,True,pest_scouting shade_mgmt stumping,3,3,3,3,3,0,0,1,0,0,1,1,1,4,1,0,0,1,1,3
uuid:00383,HH-RUB-0383,F. Byaruhanga,2026-05-25 16:10:00,2026-05-25 16:43:00,2026-05-25,rubirizi,bisheshe,-0.1497,30.06641,5.0,male,55.0,2.89,426.0,KR1,1626.8,5188.0,True,organic,False,,1,4,3,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uuid:00142,HH-KIR-0142,E. Ainembabazi,2026-05-18 11:51:00,2026-05-18 12:33:00,2026-05-18,kiruhura,rukiri,-0.35591,30.62388,2.0,male,45.0,4.16,368.0,KR10 KR5 KR6 KR9,1800.0,4989.0,True,organic,False,,4,4,1,1,2,0,1,0,0,1,1,0,1,4,0,0,0,0,0,0
uuid:00194,HH-RUB-0194,C. Kyomuhendo,2026-05-10 12:08:00,2026-05-10 12:12:00,2026-05-10,rubirizi,bisheshe,-0.25082,30.19151,6.0,male,19.0,,564.0,KR5 KR7,1824.5,6134.0,False,,True,post_harvest pruning shade_mgmt stumping,2,3,5,2,2,0,0,0,0,1,0,1,0,2,0,1,1,1,1,4
uuid:00064,HH-KIR-0064,E. Ainembabazi,2026-05-25 10:07:00,2026-05-25 10:52:00,2026-05-25,kiruhura,kicuzi,-0.11054,30.86744,7.0,female,29.0,9.68,593.0,KR1 KR10 KR3 KR7,6850.0,4856.0,False,,False,,3,2,4,4,4,1,1,0,1,0,0,1,0,4,0,0,0,0,0,0
uuid:00313,HH-KIR-0313,B. Nakato,2026-05-26 08:18:00,2026-05-26 08:51:00,2026-05-26,kiruhura,rukiri,-0.14722,30.85107,7.0,female,42.0,3.22,490.0,KR10 KR2 KR9,1196.2,5021.0,True,dap,True,post_harvest pruning shade_mgmt stumping,4,2,4,2,3,0,1,1,0,0,0,0,1,3,0,1,1,1,1,4
uuid:00093,HH-IBA-0093,D. Mugisha,2026-05-04 13:17:00,2026-05-04 13:42:00,2026-05-04,ibanda,kicuzi,-0.0023,30.43354,3.0,male,39.0,3.39,466.0,KR5 KR6,2636.0,4303.0,False,,True,pruning,4,4,4,4,4,0,0,0,0,1,1,0,0,2,0,0,1,0,0,1
uuid:00264,HH-IBA-0264,A. Tumusiime,2026-05-27 14:23:00,2026-05-27 15:04:00,2026-05-27,ibanda,kicuzi,-0.19065,30.36967,7.0,male,52.0,1.73,549.0,KR3,798.4,5428.0,True,dap,True,pest_scouting stumping,1,2,4,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,2
uuid:00038,HH-RUB-0038,C. Kyomuhendo,2026-05-15 15:33:00,2026-05-15 15:41:00,2026-05-15,rubirizi,bisheshe,-0.34274,30.0004,7.0,male,20.0,1.85,421.0,KR2 KR5,1257.0,5449.0,False,,False,,3,2,2,3,2,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0
uuid:00187,HH-KIR-0187,B. Nakato,2026-05-16 09:52:00,2026-05-16 10:40:00,2026-05-16,kiruhura,bisheshe,-0.05584,30.94926,5.0,male,35.0,1.21,516.0,KR3 KR6 KR9,529.2,5842.0,True,npk,False,,2,4,2,3,2,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0
uuid:00150,HH-IBA-0150,A. Tumusiime,2026-05-20 11:14:00,2026-05-20 11:44:00,2026-05-20,ibanda,rukiri,-0.08041,30.58277,6.0,male,41.0,2.51,471.0,KR10 KR7,1959.2,5736.0,False,,False,,2,4,1,1,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0
uuid:00394,HH-KIR-0394,E. Ainembabazi,2026-05-07 11:51:00,2026-05-07 12:32:00,2026-05-07,kiruhura,bisheshe,-0.22607,30.75835,5.0,male,56.0,1.59,585.0,KR1 KR6 KR7 KR9,950.0,6220.0,True,organic,False,,2,3,1,1,1,1,0,0,0,0,1,1,1,4,0,0,0,0,0,0
uuid:00216,HH-IBA-0216,A. Tumusiime,2026-05-24 10:28:00,2026-05-24 11:04:00,2026-05-24,ibanda,bisheshe,-0.15945,30.51823,1.0,female,66.0,6.73,604.0,KR2,4218.7,5083.0,True,npk,False,,1,5,3,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
uuid:00170,HH-RUB-0170,C. Kyomuhendo,2026-05-12 15:37:00,2026-05-12 15:43:00,2026-05-12,rubirizi,bisheshe,-0.19402,30.17346,6.0,male,47.0,4.74,611.0,KR10 KR3 KR5 KR9,2839.1,4661.0,True,organic,False,,5,2,2,5,1,0,1,0,1,1,0,0,1,4,0,0,0,0,0,0
uuid:00006,HH-IBA-0006,A. Tumusiime,2026-05-06 14:13:00,2026-05-06 14:53:00,2026-05-06,ibanda,kicuzi,-0.00025,30.49408,5.0,female,33.0,0.53,322.0,KR10 KR6,392.8,5164.0,False,,True,shade_mgmt stumping,2,1,2,1,5,0,1,0,0,0,1,0,0,2,0,0,0,1,1,2
uuid:00277,HH-KIR-0277,B. Nakato,2026-05-07 12:36:00,2026-05-07 13:11:00,2026-05-07,kiruhura,bisheshe,-0.25469,30.79968,5.0,male,30.0,5.95,583.0,KR2 KR3 KR6,3343.3,4372.0,True,dap,True,pruning,5,3,3,1,4,0,0,1,1,0,1,0,0,3,0,0,1,0,0,1
uuid:00168,HH-IBA-0168,A. Tumusiime,2026-05-11 15:32:00,2026-05-11 15:57:00,2026-05-11,ibanda,kicuzi,-0.09925,30.61204,8.0,male,33.0,1.92,484.0,KR6 KR9,1334.1,5627.0,False,,False,,4,5,1,1,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0
uuid:00391,HH-KIR-0391,B. Nakato,2026-05-13 12:22:00,2026-05-13 12:55:00,2026-05-13,kiruhura,bisheshe,-0.24333,30.92274,7.0,female,47.0,1.81,530.0,KR1 KR10 KR7,1307.7,5826.0,True,organic,False,,3,2,1,1,5,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0
uuid:00292,HH-KIR-0292,E. Ainembabazi,2026-05-25 08:09:00,2026-05-25 09:03:00,2026-05-25,kiruhura,nyamarebe,-0.15467,30.82448,7.0,male,57.0,2.32,387.0,KR2 KR7 KR9,1150.0,5442.0,True,dap,True,shade_mgmt,1,4,4,2,3,0,0,1,0,0,0,1,1,3,0,0,0,1,0,1
uuid:00201,HH-IBA-0201,D. Mugisha,2026-05-13 10:07:00,2026-05-13 10:45:00,2026-05-13,ibanda,kicuzi,-0.16234,30.5935,5.0,male,52.0,5.57,431.0,KR1 KR3 KR5 KR9,2033.8,5888.0,True,dap,False,,3,3,3,3,3,1,0,0,1,1,0,0,1,4,0,0,0,0,0,0
uuid:00184,HH-KIR-0184,E. Ainembabazi,2026-05-12 14:20:00,2026-05-12 14:50:00,2026-05-12,kiruhura,kicuzi,-0.23541,30.94957,7.0,male,51.0,0.67,330.0,KR3,250.0,4649.0,True,organic,True,pest_scouting shade_mgmt stumping,4,5,1,2,5,0,0,0,1,0,0,0,0,1,1,0,0,1,1,3
uuid:00225,HH-IBA-0225,D. Mugisha,2026-05-04 11:27:00,2026-05-04 12:14:00,2026-05-04,ibanda,kicuzi,-0.11447,30.37495,4.0,male,28.0,,448.0,KR10 KR6,1282.5,5539.0,True,dap,False,,4,3,2,2,4,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0
uuid:00203,HH-RUB-0203,F. Byaruhanga,2026-05-06 10:17:00,2026-05-06 10:39:00,2026-05-06,rubirizi,bisheshe,-0.3684,29.98043,3.0,male,,0.65,,KR5,203.6,,False,,False,,3,1,3,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
uuid:00393,HH-IBA-0393,D. Mugisha,2026-05-09 10:01:00,2026-05-09 10:44:00,2026-05-09,ibanda,nyamarebe,-0.10595,30.55138,9.0,female,50.0,1.39,422.0,KR1 KR7,961.4,5516.0,True,dap,False,,4,4,4,4,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0
uuid:00175,HH-KIR-0175,B. Nakato,2026-05-06 14:19:00,2026-05-06 15:13:00,2026-05-06,kiruhura,nyamarebe,-0.33195,30.87518,8.0,female,68.0,2.43,568.0,KR2 KR3 KR7 KR9,2165.0,4618.0,True,organic,False,,5,2,4,4,4,0,0,1,1,0,0,1,1,4,0,0,0,0,0,0
uuid:00020,HH-RUB-0020,C. Kyomuhendo,2026-05-21 11:27:00,2026-05-21 11:36:00,2026-05-21,rubirizi,kicuzi,-0.29446,30.19854,3.0,male,50.0,1.83,378.0,KR1 KR7 KR9,1877.4,5165.0,True,dap,False,,4,4,3,3,3,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0
uuid:00379,HH-KIR-0379,B. Nakato,2026-05-07 11:47:00,2026-05-07 12:33:00,2026-05-07,kiruhura,bisheshe,-0.31275,30.9049,6.0,male,55.0,4.93,562.0,KR2,3255.3,5833.0,False,,True,pest_scouting post_harvest shade_mgmt,3,5,4,1,2,0,0,1,0,0,0,0,0,1,1,1,0,1,0,3
uuid:00206,HH-RUB-0206,C. Kyomuhendo,2026-05-11 16:16:00,2026-05-11 16:20:00,2026-05-11,rubirizi,nyamarebe,-0.21537,30.17516,5.0,female,49.0,2.45,433.0,KR1 KR5,1307.1,5943.0,True,npk,False,,3,4,1,5,5,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0
uuid:00143,HH-RUB-0143,F. Byaruhanga,2026-05-16 12:59:00,2026-05-16 13:32:00,2026-05-16,rubirizi,rukiri,-0.21824,30.00923,8.0,male,31.0,2.17,349.0,KR1,1177.7,5123.0,False,,True,pest_scouting pruning shade_mgmt stumping,5,3,5,4,3,1,0,0,0,0,0,0,0,1,1,0,1,1,1,4
uuid:00351,HH-IBA-0351,D. Mugisha,2026-05-24 12:09:00,2026-05-24 12:37:00,2026-05-24,ibanda,kicuzi,-0.16263,30.29459,5.0,male,48.0,2.04,468.0,KR10 KR6,1069.4,4812.0,True,organic,True,shade_mgmt,4,4,4,4,4,0,1,0,0,0,1,0,0,2,0,0,0,1,0,1
uuid:00015,HH-IBA-0015,D. Mugisha,2026-05-21 08:49:00,2026-05-21 09:23:00,2026-05-21,ibanda,kicuzi,0.0072,30.47178,4.0,male,45.0,2.03,489.0,KR1 KR10 KR3 KR9,741.2,5057.0,True,npk,False,,2,5,2,1,3,1,1,0,1,0,0,0,1,4,0,0,0,0,0,0
uuid:00228,HH-IBA-0228,A. Tumusiime,2026-05-26 08:59:00,2026-05-26 09:28:00,2026-05-26,ibanda,bisheshe,-0.15448,30.47395,10.0,male,33.0,4.1,565.0,KR6,2701.5,4674.0,False,,True,pruning stumping,4,5,4,2,5,0,0,0,0,0,1,0,0,1,0,0,1,0,1,2
uuid:00117,HH-IBA-0117,D. Mugisha,2026-05-09 16:26:00,2026-05-09 17:04:00,2026-05-09,ibanda,kicuzi,-0.18331,30.4256,4.0,male,27.0,6.02,371.0,KR2 KR9,4731.0,5150.0,False,,False,,3,3,3,3,3,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0
uuid:00411,HH-IBA-0411,D. Mugisha,2026-05-14 14:37:00,2026-05-14 15:15:00,2026-05-14,ibanda,bisheshe,-0.15537,30.38949,5.0,male,25.0,1.89,438.0,KR2 KR3 KR5,1743.0,5136.0,True,organic,False,,2,4,2,5,1,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0
uuid:00272,HH-RUB-0272,C. Kyomuhendo,2026-05-17 08:36:00,2026-05-17 08:42:00,2026-05-17,rubirizi,rukiri,-0.17259,30.12444,3.0,male,58.0,1.31,535.0,KR1 KR7 KR9,734.5,5289.0,True,npk,False,,3,5,5,3,3,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0
uuid:00334,HH-KIR-0334,E. Ainembabazi,2026-05-14 11:08:00,2026-05-14 11:32:00,2026-05-14,kiruhura,bisheshe,-0.18679,30.95675,1.0,male,45.0,3.02,395.0,KR1 KR2 KR5 KR6,1800.0,6002.0,True,npk,False,,5,2,1,4,1,1,0,1,0,1,1,0,0,4,0,0,0,0,0,0
uuid:00072,HH-IBA-0072,A. Tumusiime,2026-05-24 16:33:00,2026-05-24 17:22:00,2026-05-24,ibanda,nyamarebe,-0.19033,30.53757,4.0,female,37.0,2.0,723.0,KR10 KR5,848.5,5524.0,True,npk,True,pest_scouting post_harvest pruning shade_mgmt,3,3,3,3,2,0,1,0,0,1,0,0,0,2,1,1,1,1,0,4
uuid:00171,HH-IBA-0171,D. Mugisha,2026-05-05 08:27:00,2026-05-05 09:13:00,2026-05-05,ibanda,kicuzi,-0.0748,30.509,5.0,male,46.0,0.54,694.0,KR3 KR5,305.3,5466.0,True,organic,False,,5,5,5,5,5,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0
uuid:00188,HH-RUB-0188,C. Kyomuhendo,2026-05-27 15:48:00,2026-05-27 15:51:00,2026-05-27,rubirizi,bisheshe,-0.25846,30.1705,4.0,male,58.0,7.42,502.0,KR2 KR9,3797.7,4955.0,False,,False,,2,2,4,3,5,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0
uuid:00145,HH-KIR-0145,B. Nakato,2026-05-19 08:54:00,2026-05-19 09:36:00,2026-05-19,kiruhura,rukiri,-0.04869,30.81784,2.0,male,36.0,2.6,442.0,KR1 KR10 KR2 KR7,1632.4,4797.0,True,npk,True,pest_scouting pruning shade_mgmt stumping,2,5,4,2,1,1,1,1,0,0,0,1,0,4,1,0,1,1,1,4
uuid:00019,HH-KIR-0019,B. Nakato,2026-05-26 15:35:00,2026-05-26 16:01:00,2026-05-26,kiruhura,bisheshe,-0.09737,30.84894,3.0,male,56.0,3.79,499.0,KR7,2957.2,3870.0,False,,False,,3,5,1,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
uuid:00115,HH-KIR-0115,B. Nakato,2026-05-22 14:09:00,2026-05-22 14:40:00,2026-05-22,kiruhura,rukiri,-0.21286,30.76002,5.0,female,46.0,3.28,452.0,KR1 KR3,2210.3,4252.0,False,,True,pest_scouting,4,3,3,1,2,1,0,0,1,0,0,0,0,2,1,0,0,0,0,1
uuid:00400,HH-KIR-0400,E. Ainembabazi,2026-05-09 13:00:00,2026-05-09 13:31:00,2026-05-09,kiruhura,nyamarebe,-0.04247,30.78255,5.0,male,47.0,4.26,385.0,KR3 KR7 KR9,3500.0,4218.0,True,dap,False,,2,1,3,2,5,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0
uuid:00096,HH-IBA-0096,A. Tumusiime,2026-05-04 09:04:00,2026-05-04 09:52:00,2026-05-04,ibanda,kicuzi,-0.14704,30.5001,7.0,female,58.0,4.49,322.0,KR10 KR2,2032.4,4251.0,True,npk,True,shade_mgmt stumping,4,4,1,1,1,0,1,1,0,0,0,0,0,2,0,0,0,1,1,2
uuid:00345,HH-IBA-0345,D. Mugisha,2026-05-10 14:53:00,2026-05-10 15:32:00,2026-05-10,ibanda,bisheshe,-0.21987,30.45013,5.0,male,43.0,2.71,404.0,KR5,1509.9,4234.0,False,,False,,4,4,4,4,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
uuid:00211,HH-KIR-0211,B. Nakato,2026-05-04 14:04:00,2026-05-04 14:52:00,2026-05-04,kiruhura,nyamarebe,-0.14929,30.85247,8.0,male,52.0,3.13,473.0,KR10,1306.9,5296.0,False,,False,,1,5,4,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
uuid:00209,HH-RUB-0209,F. Byaruhanga,2026-05-13 12:32:00,2026-05-13 13:09:00,2026-05-13,rubirizi,nyamarebe,-0.2282,30.1238,4.0,female,32.0,3.41,565.0,KR1 KR2 KR6,2732.8,4610.0,True,npk,True,stumping,4,1,1,2,4,1,0,1,0,0,1,0,0,3,0,0,0,0,1,1
uuid:00251,HH-RUB-0251,F. Byaruhanga,2026-05-27 12:52:00,2026-05-27 13:15:00,2026-05-27,rubirizi,bisheshe,-0.29462,30.18638,7.0,male,46.0,1.25,445.0,KR10,759.2,6627.0,False,,False,,3,2,2,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
uuid:00182,HH-RUB-0182,C. Kyomuhendo,2026-05-26 10:40:00,2026-05-26 10:50:00,2026-05-26,rubirizi,rukiri,-0.10453,30.19285,5.0,male,48.0,2.5,484.0,KR1 KR3 KR7,1807.9,4646.0,True,organic,True,pest_scouting post_harvest pruning shade_mgmt,3,4,1,1,5,1,0,0,1,0,0,1,0,3,1,1,1,1,0,4
uuid:00174,HH-IBA-0174,A. Tumusiime,2026-05-23 10:43:00,2026-05-23 11:28:00,2026-05-23,ibanda,rukiri,-0.2552,30.45152,7.0,female,37.0,4.56,526.0,KR1,3289.6,6216.0,False,,False,,3,5,5,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uuid:00360,HH-IBA-0360,A. Tumusiime,2026-05-22 16:50:00,2026-05-22 17:29:00,2026-05-22,ibanda,rukiri,-0.09434,30.45295,8.0,male,43.0,3.3,403.0,KR1 KR3 KR5 KR6,1975.1,5108.0,True,npk,False,,5,3,5,5,1,1,0,0,1,1,1,0,0,4,0,0,0,0,0,0
uuid:00319,HH-KIR-0319,B. Nakato,2026-05-21 11:33:00,2026-05-21 12:09:00,2026-05-21,kiruhura,kicuzi,-0.14242,30.74701,5.0,female,43.0,1.75,627.0,KR10 KR2 KR3 KR7,1129.8,4460.0,True,organic,False,,5,5,2,1,5,0,1,1,1,0,0,1,0,4,0,0,0,0,0,0
uuid:00387,HH-IBA-0387,D. Mugisha,2026-05-18 10:53:00,2026-05-18 11:39:00,2026-05-18,ibanda,nyamarebe,-0.1177,30.62389,5.0,female,36.0,4.87,620.0,KR3 KR5,3216.6,5587.0,False,,False,,4,4,4,4,4,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0
uuid:00186,HH-IBA-0186,A. Tumusiime,2026-05-26 14:35:00,2026-05-26 15:26:00,2026-05-26,ibanda,nyamarebe,-0.14921,30.51698,3.0,male,29.0,1.18,555.0,KR10,6136.0,5016.0,True,organic,True,shade_mgmt,1,2,1,3,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
uuid:00408,HH-IBA-0408,A. Tumusiime,2026-05-13 14:27:00,2026-05-13 15:12:00,2026-05-13,ibanda,rukiri,-0.25749,30.49137,1.0,male,38.0,3.06,495.0,KR9,2477.8,5437.0,True,dap,False,,2,3,3,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
uuid:00021,HH-IBA-0021,D. Mugisha,2026-05-05 12:45:00,2026-05-05 13:20:00,2026-05-05,ibanda,kicuzi,-0.05319,30.45336,9.0,female,51.0,1.16,475.0,KR10 KR5 KR6,883.1,5091.0,True,dap,False,,3,3,3,3,3,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0
uuid:00102,HH-IBA-0102,A. Tumusiime,2026-05-09 16:30:00,2026-05-09 17:10:00,2026-05-09,ibanda,rukiri,-0.0751,30.55025,7.0,male,52.0,4.63,395.0,KR3 KR5 KR6 KR9,2350.6,6097.0,True,npk,False,,5,5,2,2,5,0,0,0,1,1,1,0,1,4,0,0,0,0,0,0
uuid:00008,HH-RUB-0008,C. Kyomuhendo,2026-05-14 13:22:00,2026-05-14 13:25:00,2026-05-14,rubirizi,bisheshe,-0.1398,30.06436,6.0,female,40.0,3.67,486.0,KR3 KR6 KR9,1833.6,5093.0,True,npk,False,,2,1,4,4,5,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0
uuid:00049,HH-KIR-0049,B. Nakato,2026-05-25 08:32:00,2026-05-25 08:53:00,2026-05-25,kiruhura,nyamarebe,-0.03194,30.84752,6.0,male,53.0,1.22,384.0,KR2 KR9,883.6,5169.0,False,,True,pest_scouting post_harvest shade_mgmt,3,1,3,1,4,0,0,1,0,0,0,0,1,2,1,1,0,1,0,3
uuid:00094,HH-KIR-0094,E. Ainembabazi,2026-05-18 09:21:00,2026-05-18 09:58:00,2026-05-18,kiruhura,kicuzi,-0.12578,30.87315,10.0,male,38.0,3.45,449.0,KR1 KR6 KR7,2150.0,5305.0,False,,False,,4,3,3,1,5,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0
uuid:00122,HH-RUB-0122,C. Kyomuhendo,2026-05-27 12:43:00,2026-05-27 12:48:00,2026-05-27,rubirizi,rukiri,-0.12503,30.0867,,female,50.0,4.64,452.0,KR7,2968.7,5404.0,False,,True,post_harvest,5,4,5,2,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
uuid:90001,HH-IBA-0132,A. Tumusiime,2026-05-15 13:33:00,2026-05-15 14:02:00,2026-05-15,ibanda,kicuzi,-0.02505,30.624,9.0,female,72.0,2.21,420.0,KR2 KR3 KR7,1546.4,5621.0,True,dap,False,,5,3,4,2,1,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0
uuid:00089,HH-RUB-0089,F. Byaruhanga,2026-05-09 11:48:00,2026-05-09 12:25:00,2026-05-09,rubirizi,rukiri,-0.35014,30.14173,7.0,female,36.0,2.0,452.0,KR1 KR3 KR7 KR9,831.3,5015.0,False,,False,,2,4,1,2,3,1,0,0,1,0,0,1,1,4,0,0,0,0,0,0
uuid:00247,HH-KIR-0247,B. Nakato,2026-05-19 11:50:00,2026-05-19 12:24:00,2026-05-19,kiruhura,kicuzi,-0.36868,31.03609,9.0,female,50.0,2.19,409.0,KR1 KR2 KR3,1501.4,5848.0,False,,True,pest_scouting pruning shade_mgmt,2,5,3,1,1,1,0,1,1,0,0,0,0,3,1,0,1,1,0,3
uuid:00014,HH-RUB-0014,C. Kyomuhendo,2026-05-13 16:38:00,2026-05-13 16:46:00,2026-05-13,rubirizi,kicuzi,-0.31215,30.05285,10.0,male,46.0,3.53,499.0,KR6 KR9,2046.3,5153.0,False,,False,,5,2,4,2,3,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0
uuid:00103,HH-KIR-0103,B. Nakato,2026-05-06 14:21:00,2026-05-06 14:51:00,2026-05-06,kiruhura,nyamarebe,-0.26085,30.72829,4.0,female,43.0,0.63,418.0,KR1 KR3,440.4,4574.0,False,,False,,1,5,1,2,4,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0
uuid:00208,HH-KIR-0208,E. Ainembabazi,2026-05-25 16:48:00,2026-05-25 17:28:00,2026-05-25,kiruhura,rukiri,-0.17036,30.75771,2.0,male,34.0,5.2,326.0,KR10,2400.0,4229.0,True,npk,True,pest_scouting post_harvest pruning,1,2,3,1,2,0,1,0,0,0,0,0,0,1,1,1,1,0,0,3
uuid:00401,HH-RUB-0401,F. Byaruhanga,2026-05-15 08:41:00,2026-05-15 09:27:00,2026-05-15,rubirizi,kicuzi,-0.23985,30.22499,1.0,male,51.0,2.13,465.0,KR3,1328.2,4140.0,True,dap,True,post_harvest pruning shade_mgmt stumping,5,1,4,2,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,4
uuid:00031,HH-KIR-0031,B. Nakato,2026-05-21 12:43:00,2026-05-21 13:13:00,2026-05-21,kiruhura,bisheshe,-0.09654,30.87446,7.0,male,59.0,2.09,550.0,KR10 KR2 KR9,1645.3,4602.0,True,dap,False,,3,2,5,3,1,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0
uuid:00283,HH-KIR-0283,B. Nakato,2026-05-15 13:58:00,2026-05-15 14:43:00,2026-05-15,kiruhura,rukiri,-0.11191,30.85525,2.0,male,48.0,2.44,487.0,KR2 KR7,1162.9,5172.0,True,organic,True,pest_scouting pruning stumping,5,4,3,4,4,0,0,1,0,0,0,1,0,2,1,0,1,0,1,3
uuid:00232,HH-KIR-0232,E. Ainembabazi,2026-05-24 12:00:00,2026-05-24 12:37:00,2026-05-24,kiruhura,rukiri,-1.62,29.1,9.0,male,58.0,1.45,324.0,KR2 KR5 KR6 KR7,800.0,5373.0,False,,True,pest_scouting stumping,5,2,2,5,3,0,0,1,0,1,1,1,0,4,1,0,0,0,1,2
uuid:00301,HH-KIR-0301,B. Nakato,2026-05-22 11:37:00,2026-05-22 12:25:00,2026-05-22,kiruhura,bisheshe,-0.09977,30.74474,7.0,male,41.0,0.67,418.0,KR10 KR6 KR7,577.7,5718.0,True,dap,False,,3,3,1,4,3,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0
uuid:00077,HH-RUB-0077,F. Byaruhanga,2026-05-11 13:59:00,2026-05-11 14:38:00,2026-05-11,rubirizi,nyamarebe,-0.2487,30.14703,4.0,male,67.0,4.44,403.0,KR3 KR9,2017.6,5153.0,True,dap,False,,3,4,3,4,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0
uuid:00253,HH-KIR-0253,B. Nakato,2026-05-04 12:25:00,2026-05-04 13:13:00,2026-05-04,kiruhura,nyamarebe,-0.07517,30.74323,9.0,male,45.0,2.04,475.0,KR10 KR7,1133.1,5788.0,False,,True,pest_scouting pruning shade_mgmt,1,5,3,1,5,0,1,0,0,0,0,1,0,2,1,0,1,1,0,3
uuid:00088,HH-KIR-0088,E. Ainembabazi,2026-05-15 10:22:00,2026-05-15 10:57:00,2026-05-15,kiruhura,bisheshe,-0.15421,30.85097,6.0,male,39.0,1.12,507.0,KR10 KR2 KR9,900.0,5125.0,False,,False,,1,4,3,4,3,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0
uuid:00048,HH-IBA-0048,A. Tumusiime,2026-05-27 13:22:00,2026-05-27 13:56:00,2026-05-27,ibanda,nyamarebe,-0.15576,30.33724,5.0,female,50.0,7.13,639.0,KR10 KR2 KR3 KR5,5514.8,4197.0,True,npk,False,,2,3,2,4,3,0,1,1,1,1,0,0,0,4,0,0,0,0,0,0
uuid:00111,HH-IBA-0111,D. Mugisha,2026-05-20 14:12:00,2026-05-20 15:03:00,2026-05-20,ibanda,nyamarebe,-0.25729,30.37987,7.0,male,42.0,1.96,611.0,KR7 KR9,1556.4,4970.0,False,,False,,4,1,2,5,4,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0
uuid:00204,HH-IBA-0204,A. Tumusiime,2026-05-18 10:25:00,2026-05-18 11:09:00,2026-05-18,ibanda,kicuzi,-0.0091,30.4408,4.0,male,51.0,1.46,434.0,KR10,913.3,5085.0,False,,False,,3,5,5,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
uuid:00047,HH-RUB-0047,F. Byaruhanga,2026-05-10 15:03:00,2026-05-10 15:39:00,2026-05-10,rubirizi,bisheshe,-0.27447,30.11745,4.0,male,40.0,4.31,574.0,KR1,2684.6,4622.0,True,dap,False,,4,5,5,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uuid:00104,HH-RUB-0104,C. Kyomuhendo,2026-05-25 14:30:00,2026-05-25 14:40:00,2026-05-25,rubirizi,bisheshe,-0.25179,30.23615,4.0,male,35.0,3.44,333.0,KR2,1354.1,4481.0,True,dap,True,post_harvest pruning shade_mgmt,1,1,3,2,5,0,0,1,0,0,0,0,0,1,0,1,1,1,0,3
